year,sector,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2018,81,643944,708987,5590615,5549976,56386,7.97,53417,7.55,710793,227440,483353,4.098,12.807,628106,205391,422715,3.701,11.317,82687,1.49,22.635,36854,37465,135303
2019,11,18470,19158,164076,163328,2157,11.295,2035,10.656,24783,8406,16377,5.147,15.174,23306,6924,16382,4.239,14.269,1477,0.904,28.539,1476,1476,5246
2019,21,16578,23034,625250,613169,2175,9.449,2146,9.323,93121,25209,67912,4.111,15.187,68829,21604,47225,3.523,11.225,24292,3.962,22.45,1335,1366,10257
2019,22,5641,18472,641315,643869,937,5.085,849,4.607,39071,13872,25199,2.154,6.068,44584,13706,30878,2.129,6.924,-5513,-0.856,12.136,219,219,1438
2019,23,626375,641510,7041390,6923887,81959,12.93,66654,10.516,1170466,318241,852225,4.596,16.905,937295,257848,679447,3.724,13.537,233171,3.368,27.074,46117,46197,177702
2019,31-33,227441,271707,12052403,11949265,17092,6.271,18772,6.888,1083910,222251,861659,1.86,9.071,875890,237647,638243,1.989,7.33,208020,1.741,14.66,13624,13738,118159
2019,42,260228,370224,6159248,6141299,24773,6.664,27765,7.469,635256,171279,463977,2.789,10.344,598944,189380,409564,3.084,9.753,36312,0.591,19.505,18902,19283,98709
2019,44-45,576467,982359,15749930,15711188,69856,7.107,70916,7.215,1484521,502754,981767,3.2,9.449,1418350,476908,941442,3.035,9.028,66171,0.421,18.055,48089,50234,250680
2019,48-49,167813,220138,5486593,5256516,29203,13.476,22344,10.311,885053,219295,665758,4.172,16.837,430005,133697,296308,2.543,8.18,455048,8.657,16.361,15616,15838,76310
2019,51,68694,143551,3525378,3533230,16586,11.635,14597,10.239,482612,160181,322431,4.534,13.659,498119,136691,361428,3.869,14.098,-15507,-0.439,27.318,6457,6714,45852
2019,52,211654,446305,6526959,6493169,36103,8.09,36036,8.075,798661,282967,515694,4.358,12.3,729710,240580,489130,3.705,11.238,68951,1.062,22.476,15287,15810,64496
2019,53,265107,361624,2236052,2215370,41563,11.608,34432,9.616,332504,140687,191817,6.35,15.009,293323,118643,174680,5.355,13.24,39181,1.769,26.481,20568,20979,65702
2019,54,692385,793989,9224224,9139249,90998,11.525,82181,10.408,1243913,385015,858898,4.213,13.611,1079558,386619,692939,4.23,11.812,164355,1.798,23.625,57354,57805,225786
2019,55,25197,51566,3499809,3505507,2094,3.986,4023,7.658,379053,66667,312386,1.902,10.813,394047,96071,297976,2.741,11.241,-14994,-0.428,21.626,689,722,14097
2019,56,297214,366022,11707034,11549777,43954,12.127,36824,10.16,1807159,506815,1300344,4.388,15.647,1497633,450391,1047242,3.9,12.967,309526,2.68,25.934,24246,24475,196619
2019,61,86174,97389,3804208,3773087,9934,10.28,8428,8.721,296609,72856,223753,1.931,7.861,234847,64027,170820,1.697,6.224,61762,1.637,12.449,5754,5887,41544
2019,62,605131,858051,20808234,20618025,74929,8.812,59494,6.997,2110634,695315,1415319,3.372,10.237,1737483,568709,1168774,2.758,8.427,373151,1.81,16.854,39080,40180,291918
2019,71,107060,120421,2471457,2440567,15620,13.168,12020,10.133,317641,114496,203145,4.691,13.015,255904,78385,177519,3.212,10.485,61737,2.53,20.971,8546,8627,59161
2019,72,490432,677439,14484045,14397009,69077,10.281,58005,8.633,1975513,930202,1045311,6.461,13.722,1795618,661686,1133932,4.596,12.472,179895,1.25,24.944,44378,45449,463561
2019,81,648134,714107,5623982,5606948,57254,8.048,51871,7.291,646682,217424,429258,3.878,11.534,613331,196311,417020,3.501,10.939,33351,0.595,21.878,37822,38274,138626
2020,11,18071,18773,166279,164669,2023,10.742,2142,11.374,26323,8421,17902,5.114,15.985,22937,7743,15194,4.702,13.929,3386,2.056,27.858,1441,1441,5162
2020,21,15983,22227,577426,599728,1845,8.153,2652,11.719,71563,22539,49024,3.758,11.933,116573,37071,79502,6.181,19.438,-45010,-7.505,23.865,1527,1594,12665
2020,22,5691,18671,636555,639112,930,5.005,753,4.052,38703,9884,28819,1.547,6.056,43644,9697,33947,1.517,6.829,-4941,-0.773,12.111,224,227,2230
2020,23,632564,648549,7181889,7112025,80352,12.454,73596,11.407,1121231,310765,810466,4.37,15.765,981941,284296,697645,3.997,13.807,139290,1.959,27.614,48471,48571,186541
2020,31-33,223420,267975,11948664,11998699,16617,6.157,20413,7.564,978458,219759,758699,1.832,8.155,1080199,256526,823673,2.138,9.003,-101741,-0.848,16.309,14048,14162,123933
2020,42,253601,363995,6122428,6144740,23554,6.416,29779,8.112,610536,166923,443613,2.717,9.936,657918,229370,428548,3.733,10.707,-47382,-0.771,19.872,18844,19319,95937
2020,44-45,566909,971625,15817085,15777644,71962,7.369,81922,8.388,1559633,524160,1035473,3.322,9.885,1471899,514816,957083,3.263,9.329,87734,0.556,18.658,48596,51605,241504
2020,48-49,169010,221541,5721358,5612898,29690,13.44,28412,12.862,808920,320055,488865,5.702,14.412,589499,223412,366087,3.98,10.503,219421,3.909,21.005,17657,17883,89286
2020,51,69580,144869,3504182,3503458,14413,9.985,13356,9.253,446098,142859,303239,4.078,12.733,442375,144124,298251,4.114,12.627,3723,0.106,25.254,6637,6971,54402
2020,52,212151,444697,6635702,6584323,33206,7.455,34709,7.792,787611,223050,564561,3.388,11.962,681994,206943,475051,3.143,10.358,105617,1.604,20.716,14628,15478,64909
2020,53,270524,368010,2273157,2256815,43396,11.896,36965,10.133,336869,138102,198767,6.119,14.927,304966,123890,181076,5.49,13.513,31903,1.414,27.026,21571,21896,64729
2020,54,699837,804067,9486684,9365056,95469,11.947,85489,10.698,1363871,454381,909490,4.852,14.563,1120072,422098,697974,4.507,11.96,243799,2.603,23.92,57375,57890,230655
2020,55,25028,50934,3532411,3510781,2779,5.427,3325,6.493,462085,120140,341945,3.422,13.162,417505,113523,303982,3.234,11.892,44580,1.27,23.784,666,711,12846
2020,56,298650,371825,11650825,11694259,46185,12.52,40329,10.932,1799713,615867,1183846,5.266,15.39,1899314,525430,1373884,4.493,16.241,-99601,-0.852,30.779,25280,25444,216094
2020,61,87510,99302,3756160,3750545,10525,10.697,8696,8.839,278400,76444,201956,2.038,7.423,267219,59780,207439,1.594,7.125,11181,0.298,14.25,5900,5969,39208
2020,62,607026,867278,21204812,21028173,75446,8.75,65288,7.572,2191115,707848,1483267,3.366,10.42,1836922,584497,1252425,2.78,8.736,354193,1.684,17.471,40145,41273,311067
2020,71,109205,123254,2472680,2472284,16523,13.554,13833,11.347,325568,127088,198480,5.141,13.169,324254,91241,233013,3.691,13.116,1314,0.053,26.231,9285,9387,63207
2020,72,490411,680536,14377369,14426772,67381,9.923,64320,9.473,1927967,882233,1045734,6.115,13.364,2027821,687592,1340229,4.766,14.056,-99854,-0.692,26.728,45861,47415,464648
2020,81,645673,712925,5615196,5622683,60443,8.47,61838,8.665,684913,244957,439956,4.357,12.181,698212,245487,452725,4.366,12.418,-13299,-0.237,24.362,39548,39943,150453
2021,11,18568,19292,164084,165280,2384,12.514,1900,9.974,25086,9930,15156,6.008,15.178,27333,7552,19781,4.569,16.537,-2247,-1.36,30.356,1344,1344,5421
2021,21,14960,20997,471872,522798,1514,7.011,2707,12.536,40940,15736,25204,3.01,7.831,142388,30210,112178,5.779,27.236,-101448,-19.405,15.662,1561,1644,13870
2021,22,5889,19106,631339,633270,1261,6.66,918,4.848,41317,10635,30682,1.679,6.524,44922,11209,33713,1.77,7.094,-3605,-0.569,13.049,258,262,1711
2021,23,650123,667026,7079120,7126899,89510,13.613,70519,10.725,1033499,332123,701376,4.66,14.501,1126244,262333,863911,3.681,15.803,-92745,-1.301,29.003,46412,46488,163449
2021,31-33,219978,264971,11649440,11799590,18189,6.833,20622,7.747,986921,237200,749721,2.01,8.364,1286177,257336,1028841,2.181,10.9,-299256,-2.536,16.728,13362,13518,109311
2021,42,250432,361313,5905565,6019387,26264,7.234,29767,8.199,580166,178587,401579,2.967,9.638,806973,214063,592910,3.556,13.406,-226807,-3.768,19.277,17524,18126,91853
2021,44-45,569349,962421,15618898,15713731,80244,8.303,88317,9.138,1659535,496510,1163025,3.16,10.561,1853324,534181,1319143,3.399,11.794,-193789,-1.233,21.122,44967,51649,256380
2021,48-49,181172,235108,5805444,5762596,40229,17.614,26799,11.734,892345,379155,513190,6.58,15.485,796697,188289,608408,3.267,13.825,95648,1.66,27.651,16309,16594,84474
2021,51,71468,143039,3331328,3413225,16859,11.695,19081,13.237,451734,146602,305132,4.295,13.235,613218,176154,437064,5.161,17.966,-161484,-4.731,26.47,6589,6927,47383
2021,52,215375,445796,6677360,6654203,40660,9.136,39167,8.801,888957,285450,603507,4.29,13.359,840800,290163,550637,4.361,12.636,48157,0.724,25.271,14778,15384,62073
2021,53,282340,378702,2181637,2228445,52999,14.203,41901,11.229,323459,156648,166811,7.029,14.515,421727,133585,288142,5.995,18.925,-98268,-4.41,29.03,22706,23045,67142
2021,54,715125,819208,9479704,9477267,105707,13.022,90780,11.183,1349222,462196,887026,4.877,14.236,1343428,461548,881880,4.87,14.175,5794,0.061,28.351,59636,60188,232234
2021,55,24711,50129,3468287,3508831,3801,7.54,4360,8.649,465113,107766,357347,3.071,13.255,542794,131469,411325,3.747,15.469,-77681,-2.214,26.511,780,911,16880
2021,56,303712,380621,11512005,11607371,53173,14.117,45228,12.008,1814827,537417,1277410,4.63,15.635,1999411,433358,1566053,3.733,17.225,-184584,-1.59,31.27,26115,26330,183966
2021,61,86858,98495,3431820,3595289,10885,10.999,11821,11.945,219206,67598,151608,1.88,6.097,545740,75956,469784,2.113,15.179,-326534,-9.082,12.194,7410,7581,43932
2021,62,613429,882920,20697880,20970162,85624,9.789,69219,7.913,1998796,732370,1266426,3.492,9.532,2544182,581621,1962561,2.774,12.132,-545386,-2.601,19.063,41844,43263,283250
2021,71,106838,120617,1831363,2153737,16517,13.517,19671,16.098,198205,87050,111155,4.042,9.203,841290,135719,705571,6.302,39.062,-643085,-29.859,18.406,11473,11625,73578
2021,72,483282,673933,12159632,13272430,69787,10.301,76934,11.355,1528376,772336,756040,5.819,11.515,3757521,860765,2896756,6.485,28.311,-2229145,-16.795,23.031,46250,47839,463379
2021,81,643348,709827,5125358,5369363,68186,9.587,70928,9.973,572180,247483,324697,4.609,10.656,1061169,258609,802560,4.816,19.763,-488989,-9.107,21.313,42973,44469,152127
2022,11,18632,19360,168198,165352,2366,12.277,2191,11.369,31363,10326,21037,6.245,18.967,25854,8587,17267,5.193,15.636,5509,3.332,31.272,1644,1676,5369
2022,21,15165,20951,503005,489811,2035,9.652,2300,10.909,86334,18833,67501,3.845,17.626,59840,24772,35068,5.057,12.217,26494,5.409,24.434,1351,1417,11203
2022,22,6077,19537,647149,640216,1514,7.818,1173,6.057,72917,19340,53577,3.021,11.389,59247,16496,42751,2.577,9.254,13670,2.135,18.508,289,313,1862
2022,23,671732,689613,7367574,7218841,95478,14.08,72427,10.681,1268495,361830,906665,5.012,17.572,969903,300658,669245,4.165,13.436,298592,4.136,26.871,54449,54563,206255
2022,31-33,222723,268597,12134984,11920822,21145,7.905,18898,7.065,1381647,247450,1134197,2.076,11.59,952889,270929,681960,2.273,7.993,428758,3.597,15.987,13336,13457,115119
2022,42,250937,360707,6121165,6002942,28278,7.828,29385,8.134,856080,222765,633315,3.711,14.261,621097,248958,372139,4.147,10.347,234983,3.914,20.693,17684,18513,107221
2022,44-45,578952,973689,16014101,15805182,91575,9.48,76144,7.883,2036832,606286,1430546,3.836,12.887,1618486,531998,1086488,3.366,10.24,418346,2.647,20.48,46234,48420,236671
2022,48-49,198013,253932,6345920,6086327,47251,19.321,28496,11.652,1167933,388552,779381,6.384,19.189,634053,206605,427448,3.395,10.418,533880,8.772,20.835,20000,20470,104334
2022,51,73313,142899,3537983,3431845,17979,12.585,17912,12.538,674366,161071,513295,4.693,19.65,461972,168670,293302,4.915,13.461,212394,6.189,26.923,7851,8462,63138
2022,52,216341,444788,6799880,6734648,41842,9.399,42646,9.579,1080690,339130,741560,5.036,16.047,949089,369663,579426,5.489,14.093,131601,1.954,28.185,17429,18292,82493
2022,53,293394,391374,2322678,2251574,55175,14.335,42204,10.965,445651,169863,275788,7.544,19.793,301474,139569,161905,6.199,13.389,144177,6.403,26.779,27650,28708,85106
2022,54,726660,826322,10055732,9745883,110627,13.442,103932,12.629,1886705,545657,1341048,5.599,19.359,1263114,600893,662221,6.166,12.96,623591,6.399,25.921,70196,70979,285412
2022,55,24179,49276,3634268,3555461,3351,6.73,4377,8.791,567448,81635,485813,2.296,15.96,411726,119324,292402,3.356,11.58,155722,4.38,23.16,888,917,12117
2022,56,313868,386813,12106284,11735905,52180,13.598,45994,11.986,2406819,522279,1884540,4.45,20.508,1659943,527304,1132639,4.493,14.144,746876,6.364,28.288,28855,29321,209837
2022,61,91118,102426,3709456,3585220,12598,12.527,8881,8.831,446488,68155,378333,1.901,12.454,199125,58680,140445,1.637,5.554,247363,6.9,11.108,6149,6316,33884
2022,62,622847,900159,21158974,20935153,87416,9.807,69895,7.841,2593273,742838,1850435,3.548,12.387,2140379,655854,1484525,3.133,10.224,452894,2.163,20.448,44808,46645,352719
2022,71,114822,129037,2285159,2058017,21437,17.155,13290,10.635,621549,122035,499514,5.93,30.201,170317,67772,102545,3.293,8.276,451232,21.926,16.552,9809,9905,48922
2022,72,506907,700818,13757450,12958172,84001,12.214,57871,8.415,3084576,1004626,2079950,7.753,23.804,1476993,568436,908557,4.387,11.398,1607583,12.406,22.796,40166,41862,357544
2022,81,661224,728351,5473177,5294794,77782,10.817,59209,8.234,950043,281762,668281,5.321,17.943,593381,233952,359429,4.419,11.207,356662,6.736,22.414,42225,42948,155143
2023,11,18186,18932,158780,161655,2033,10.676,2256,11.847,20784,7177,13607,4.44,12.857,26600,8306,18294,5.138,16.455,-5816,-3.598,25.714,1947,1948,7361
2023,21,15461,21382,568964,539500,2000,9.436,1629,7.685,108007,42330,65677,7.846,20.02,47333,18228,29105,3.379,8.774,60674,11.246,17.547,1149,1177,7300
2023,22,6243,19462,661624,653840,1027,5.266,1110,5.691,59486,11810,47676,1.806,9.098,43852,13519,30333,2.068,6.707,15634,2.391,13.414,333,337,1893
2023,23,684600,703433,7614745,7492961,90679,13.016,77211,11.082,1252052,348581,903471,4.652,16.71,1009254,319204,690050,4.26,13.469,242798,3.24,26.939,64629,64790,237743
2023,31-33,220696,268269,12293106,12216051,18443,6.87,18782,6.997,1166340,262904,903436,2.152,9.548,1011814,235498,776316,1.928,8.283,154526,1.265,16.565,15238,15380,125296
2023,42,246895,355002,6222521,6161106,24035,6.719,29486,8.243,739143,190350,548793,3.09,11.997,613625,197027,416598,3.198,9.96,125518,2.037,19.919,19304,19945,100975
2023,44-45,579638,980272,16068436,16041670,77369,7.924,69636,7.132,1485006,479805,1005201,2.991,9.257,1432774,377117,1055657,2.351,8.932,52232,0.326,17.863,53419,55246,247179
2023,48-49,198284,254427,6450641,6384197,37750,14.851,37291,14.67,869317,289723,579594,4.538,13.617,740339,227346,512993,3.561,11.596,128978,2.02,23.193,29638,29892,125274
2023,51,73823,141691,3539955,3543357,15058,10.578,16368,11.499,440419,123195,317224,3.477,12.429,449216,153546,295670,4.333,12.678,-8797,-0.248,24.859,8789,9119,51824
2023,52,214433,438240,6912028,6846328,35830,8.115,42421,9.608,1108533,307479,801054,4.491,16.192,982064,301423,680641,4.403,14.344,126469,1.847,28.689,19573,20197,74320
2023,53,292635,396881,2403647,2360658,49858,12.647,44553,11.301,416305,159504,256801,6.757,17.635,327291,136610,190681,5.787,13.864,89014,3.771,27.729,34351,34759,88589
2023,54,735652,838248,10364674,10242462,103804,12.473,91802,11.031,1543723,466244,1077479,4.552,15.072,1293973,478417,815556,4.671,12.633,249750,2.438,25.267,74784,75401,285185
2023,55,24211,47635,3775803,3718424,2817,5.806,4591,9.462,527840,90353,437487,2.43,14.195,412205,106603,305602,2.867,11.085,115635,3.11,22.171,801,817,10920
2023,56,318217,390472,11933228,12000168,50123,12.905,45959,11.833,1649144,474788,1174356,3.957,13.743,1779535,466090,1313445,3.884,14.829,-130391,-1.087,27.485,33132,33416,212484
2023,61,93509,105104,3782935,3702710,11579,11.167,8752,8.441,391919,82957,308962,2.24,10.585,231750,66543,165207,1.797,6.259,160169,4.326,12.518,6911,7097,42667
2023,62,631402,925453,21997571,21555628,98281,10.783,70254,7.708,2918317,872304,2046013,4.047,13.539,2036917,654668,1382249,3.037,9.45,881400,4.089,18.899,47660,48876,350713
2023,71,118288,133247,2471289,2377264,17983,13.716,13700,10.45,429064,118902,310162,5.002,18.049,241650,87884,153766,3.697,10.165,187414,7.884,20.33,11367,11446,62063
2023,72,515539,714803,14565278,14169950,78150,11.04,64285,9.081,2484819,976486,1508333,6.891,17.536,1693231,638129,1055102,4.503,11.949,791588,5.586,23.899,51913,53488,478775
2023,81,669776,742030,5677219,5575628,73476,9.993,59894,8.146,843762,296271,547491,5.314,15.133,641366,218055,423311,3.911,11.503,202396,3.63,23.006,49848,50525,175852
